;ProbandId;BlockId;TrialNumber;TrialId;Condition;ConditionId;Visual;Tactile;ResultLayerCorrect;ResultLayerDifference;ResultLayerDifference_Abs;ResultLayerDifference_Proz;ResultNumberCorrect;ResultNumberDifference;TrialDurationS;LayerChangeCount;ShowNumberCount;ShowNumberDiff;ShowNumberDurationMS;CenterDurationMS;SumCorrect;BothCorrect;NoneCorrect;OneCorrect
471;8;0;3;3;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;43.462;40;11;29;802.4545454545454;1921.0;2;1;0;0
472;8;0;4;4;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;56.952000000000005;49;16;33;904.875;1482.1875;2;1;0;0
473;8;0;5;5;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;37.42;18;10;8;1094.7;1913.4999999999998;2;1;0;0
474;8;0;6;6;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;69.751;45;13;32;575.8461538461538;1553.2307692307695;2;1;0;0
475;8;0;7;7;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;73.328;54;11;43;800.0;2542.6363636363635;2;1;0;0
476;8;0;8;8;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;43.691;29;10;19;993.6;1709.1000000000001;2;1;0;0
477;8;0;9;9;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;32.584;21;9;12;1178.888888888889;1137.2222222222224;2;1;0;0
478;8;0;10;10;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;50.898;33;10;23;1352.3;1668.2;2;1;0;0
479;8;0;11;11;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;35.445;32;9;23;931.2222222222223;1143.7777777777778;2;1;0;0
480;8;0;12;12;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;30.024;19;8;11;1120.125;1509.375;2;1;0;0
481;8;0;13;13;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;63.085;54;18;36;856.5;1221.222222222222;2;1;0;0
482;8;0;14;14;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;22.308;13;7;6;1221.5714285714284;1479.7142857142858;2;1;0;0
483;8;0;15;15;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;42.875;35;10;25;829.2000000000002;1010.5;2;1;0;0
484;8;0;16;16;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;60.699000000000005;49;13;36;757.5384615384617;1644.3076923076917;2;1;0;0
485;8;0;17;17;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;73.601;65;16;49;892.9375;1301.9999999999998;2;1;0;0
486;8;0;18;18;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;69.962;46;18;28;694.7222222222222;1811.8888888888891;2;1;0;0
487;8;0;19;19;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;34.578;27;7;20;1274.5714285714287;1125.7142857142858;2;1;0;0
488;8;0;20;20;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;31.766;22;9;13;848.3333333333334;1974.4444444444448;2;1;0;0
489;8;1;21;0;Visual Feedback;2;1;0;1;0;0;0.0;1;0;57.815000000000005;25;15;10;1674.4000000000005;1755.9333333333336;2;1;0;0
490;8;1;22;1;Visual Feedback;2;1;0;1;0;0;0.0;1;0;45.936;29;11;18;1384.3636363636367;1690.1818181818185;2;1;0;0
491;8;1;23;2;Visual Feedback;2;1;0;1;0;0;0.0;1;0;30.808000000000003;18;8;10;1155.25;1596.4999999999998;2;1;0;0
492;8;1;24;3;Visual Feedback;2;1;0;1;0;0;0.0;0;1;52.675;30;13;17;1375.0769230769235;1322.6923076923076;1;0;0;1
493;8;1;25;4;Visual Feedback;2;1;0;1;0;0;0.0;1;0;52.45;34;12;22;999.6666666666667;1610.9166666666665;2;1;0;0
494;8;1;26;5;Visual Feedback;2;1;0;1;0;0;0.0;1;0;27.095;16;9;7;1039.2222222222224;1550.3333333333335;2;1;0;0
495;8;1;27;6;Visual Feedback;2;1;0;1;0;0;0.0;1;0;23.882;14;7;7;1006.0000000000002;1622.142857142857;2;1;0;0
496;8;1;28;7;Visual Feedback;2;1;0;1;0;0;0.0;1;0;38.231;24;16;8;766.0624999999999;1628.3750000000002;2;1;0;0
497;8;1;29;8;Visual Feedback;2;1;0;1;0;0;0.0;1;0;27.377;18;9;9;717.5555555555557;1306.9999999999998;2;1;0;0
498;8;1;30;9;Visual Feedback;2;1;0;1;0;0;0.0;1;0;27.699;14;8;6;1330.7499999999998;1602.1250000000002;2;1;0;0
499;8;1;31;10;Visual Feedback;2;1;0;1;0;0;0.0;1;0;28.944000000000003;15;10;5;635.8000000000001;1739.6;2;1;0;0
500;8;1;32;11;Visual Feedback;2;1;0;1;0;0;0.0;1;0;46.455000000000005;26;11;15;1349.2727272727275;1745.909090909091;2;1;0;0
501;8;1;33;12;Visual Feedback;2;1;0;1;0;0;0.0;1;0;57.848000000000006;35;18;17;990.0;1484.9444444444443;2;1;0;0
502;8;1;34;13;Visual Feedback;2;1;0;1;0;0;0.0;1;0;29.146;16;8;8;1142.6250000000002;1877.25;2;1;0;0
503;8;1;35;14;Visual Feedback;2;1;0;1;0;0;0.0;1;0;24.471;12;8;4;896.625;1832.5000000000002;2;1;0;0
504;8;1;36;15;Visual Feedback;2;1;0;1;0;0;0.0;1;0;36.424;14;13;1;786.2307692307694;1970.8461538461538;2;1;0;0
505;8;1;37;16;Visual Feedback;2;1;0;1;0;0;0.0;1;0;28.521;24;9;15;929.2222222222222;1580.3333333333335;2;1;0;0
506;8;1;38;17;Visual Feedback;2;1;0;1;0;0;0.0;1;0;21.283;12;8;4;1083.5000000000002;1517.875;2;1;0;0
507;8;1;39;18;Visual Feedback;2;1;0;1;0;0;0.0;1;0;26.829;16;8;8;1143.25;1605.6250000000002;2;1;0;0
508;8;1;40;19;Visual Feedback;2;1;0;1;0;0;0.0;1;0;26.014000000000003;18;9;9;978.2222222222222;1178.5555555555557;2;1;0;0
509;8;1;41;20;Visual Feedback;2;1;0;1;0;0;0.0;1;0;21.895000000000003;14;7;7;940.7142857142858;1401.571428571429;2;1;0;0
510;8;2;42;0;No Feedback;0;0;0;1;0;0;0.0;1;0;35.954;21;8;13;913.2500000000001;1577.7500000000002;2;1;0;0
511;8;2;43;1;No Feedback;0;0;0;1;0;0;0.0;1;0;38.785;17;8;9;1220.7499999999998;2010.625;2;1;0;0
512;8;2;44;2;No Feedback;0;0;0;1;0;0;0.0;1;0;27.974;19;7;12;732.2857142857143;1890.8571428571431;2;1;0;0
513;8;2;45;3;No Feedback;0;0;0;1;0;0;0.0;1;0;32.197;17;7;10;1020.1428571428572;1859.4285714285713;2;1;0;0
514;8;2;46;4;No Feedback;0;0;0;1;0;0;0.0;1;0;76.99600000000001;50;16;34;742.875;1407.5625000000002;2;1;0;0
515;8;2;47;5;No Feedback;0;0;0;1;0;0;0.0;1;0;32.375;25;8;17;647.0;1234.25;2;1;0;0
516;8;2;48;6;No Feedback;0;0;0;1;0;0;0.0;1;0;22.859;14;7;7;476.8571428571429;1748.1428571428573;2;1;0;0
517;8;2;49;7;No Feedback;0;0;0;1;0;0;0.0;1;0;33.435;29;9;20;584.8888888888889;1077.4444444444443;2;1;0;0
518;8;2;50;8;No Feedback;0;0;0;1;0;0;0.0;1;0;44.577000000000005;33;9;24;817.0000000000001;1548.1111111111113;2;1;0;0
519;8;2;51;9;No Feedback;0;0;0;1;0;0;0.0;1;0;30.012;28;9;19;368.6666666666667;1481.0;2;1;0;0
520;8;2;52;10;No Feedback;0;0;0;1;0;0;0.0;1;0;30.147;21;9;12;611.3333333333334;1643.777777777778;2;1;0;0
521;8;2;53;11;No Feedback;0;0;0;1;0;0;0.0;1;0;41.745000000000005;35;9;26;512.3333333333334;1369.2222222222222;2;1;0;0
522;8;2;54;12;No Feedback;0;0;0;0;2;2;0.2857142857142857;1;0;30.127;27;8;19;267.875;1025.875;1;0;0;1
523;8;2;55;13;No Feedback;0;0;0;1;0;0;0.0;1;0;40.301;22;11;11;616.6363636363635;1521.8181818181818;2;1;0;0
524;8;2;56;14;No Feedback;0;0;0;1;0;0;0.0;1;0;40.023;33;9;24;352.22222222222223;1302.7777777777778;2;1;0;0
525;8;2;57;15;No Feedback;0;0;0;1;0;0;0.0;1;0;63.585;52;15;37;327.99999999999994;1271.7333333333333;2;1;0;0
526;8;2;58;16;No Feedback;0;0;0;1;0;0;0.0;1;0;35.209;19;7;12;707.0;1598.2857142857142;2;1;0;0
527;8;2;59;17;No Feedback;0;0;0;1;0;0;0.0;1;0;36.72;25;9;16;563.7777777777777;1233.3333333333335;2;1;0;0
528;8;2;60;18;No Feedback;0;0;0;1;0;0;0.0;1;0;26.432;17;8;9;664.875;1512.2499999999998;2;1;0;0
529;8;2;61;19;No Feedback;0;0;0;1;0;0;0.0;1;0;48.817;40;10;30;489.70000000000005;1579.4;2;1;0;0
530;8;2;62;20;No Feedback;0;0;0;1;0;0;0.0;1;0;31.256;13;9;4;642.2222222222223;2091.2222222222226;2;1;0;0
531;8;3;63;0;Combined Feedback;3;1;1;1;0;0;0.0;1;0;19.224;11;8;3;848.5;1129.6249999999998;2;1;0;0
532;8;3;64;1;Combined Feedback;3;1;1;1;0;0;0.0;1;0;41.043;17;11;6;1072.7272727272727;1922.4545454545457;2;1;0;0
533;8;3;65;2;Combined Feedback;3;1;1;1;0;0;0.0;1;0;35.934000000000005;13;11;2;1293.2727272727273;1547.3636363636365;2;1;0;0
534;8;3;66;3;Combined Feedback;3;1;1;1;0;0;0.0;1;0;32.832;14;11;3;1067.2727272727275;1382.9090909090908;2;1;0;0
535;8;3;67;4;Combined Feedback;3;1;1;1;0;0;0.0;1;0;29.544;17;8;9;787.25;1515.25;2;1;0;0
536;8;3;68;5;Combined Feedback;3;1;1;1;0;0;0.0;1;0;47.673;17;13;4;1080.4615384615386;2352.4615384615386;2;1;0;0
537;8;3;69;6;Combined Feedback;3;1;1;1;0;0;0.0;1;0;45.988;30;14;16;983.4285714285713;1541.8571428571431;2;1;0;0
538;8;3;70;7;Combined Feedback;3;1;1;1;0;0;0.0;1;0;23.641;20;7;13;969.5714285714289;1196.4285714285713;2;1;0;0
539;8;3;71;8;Combined Feedback;3;1;1;1;0;0;0.0;1;0;22.379;12;8;4;908.5;1807.125;2;1;0;0
540;8;3;72;9;Combined Feedback;3;1;1;1;0;0;0.0;1;0;20.837;11;7;4;1287.2857142857144;1158.0;2;1;0;0
541;8;3;73;10;Combined Feedback;3;1;1;1;0;0;0.0;1;0;47.239;17;12;5;1166.5;1710.1666666666667;2;1;0;0
542;8;3;74;11;Combined Feedback;3;1;1;1;0;0;0.0;1;0;99.758;50;28;22;972.8928571428573;1755.8928571428567;2;1;0;0
543;8;3;75;12;Combined Feedback;3;1;1;1;0;0;0.0;1;0;25.749;18;8;10;919.875;1288.5;2;1;0;0
544;8;3;76;13;Combined Feedback;3;1;1;0;6;6;0.8571428571428571;0;-5;22.456000000000003;12;7;5;1062.2857142857142;1399.5714285714287;0;0;1;0
545;8;3;77;14;Combined Feedback;3;1;1;1;0;0;0.0;1;0;16.611;13;7;6;865.7142857142858;1032.4285714285716;2;1;0;0
546;8;3;78;15;Combined Feedback;3;1;1;1;0;0;0.0;1;0;28.308000000000003;18;9;9;1092.2222222222224;1317.2222222222226;2;1;0;0
547;8;3;79;16;Combined Feedback;3;1;1;1;0;0;0.0;1;0;25.521;17;8;9;955.25;1138.3750000000002;2;1;0;0
548;8;3;80;17;Combined Feedback;3;1;1;1;0;0;0.0;1;0;44.900000000000006;33;11;22;922.4545454545455;1434.3636363636365;2;1;0;0
549;8;3;81;18;Combined Feedback;3;1;1;1;0;0;0.0;1;0;20.419;13;7;6;942.0;1366.5714285714287;2;1;0;0
550;8;3;82;19;Combined Feedback;3;1;1;1;0;0;0.0;1;0;33.907000000000004;27;10;17;712.0000000000001;1664.1;2;1;0;0
551;8;3;83;20;Combined Feedback;3;1;1;1;0;0;0.0;1;0;26.224;13;11;2;686.6363636363636;1223.5454545454545;2;1;0;0
560;9;0;0;0;Combined Feedback;3;1;1;1;0;0;0.0;1;0;85.461;19;14;5;1693.0;4532.142857142858;2;1;0;0
561;9;0;1;1;Combined Feedback;3;1;1;1;0;0;0.0;1;0;60.13;24;13;11;997.5384615384617;1955.6923076923078;2;1;0;0
562;9;0;2;2;Combined Feedback;3;1;1;1;0;0;0.0;1;0;40.565000000000005;16;7;9;2218.8571428571427;1846.1428571428573;2;1;0;0
563;9;0;3;3;Combined Feedback;3;1;1;1;0;0;0.0;1;0;40.826;15;9;6;1637.6666666666667;1720.0;2;1;0;0
564;9;0;4;4;Combined Feedback;3;1;1;1;0;0;0.0;1;0;38.964000000000006;18;7;11;1520.2857142857144;1843.142857142857;2;1;0;0
565;9;0;5;5;Combined Feedback;3;1;1;1;0;0;0.0;1;0;33.359;11;8;3;601.125;1762.2500000000002;2;1;0;0
566;9;0;6;6;Combined Feedback;3;1;1;1;0;0;0.0;1;0;51.795;22;12;10;1177.1666666666667;1646.1666666666667;2;1;0;0
567;9;0;7;7;Combined Feedback;3;1;1;1;0;0;0.0;1;0;29.341;11;8;3;934.75;1761.75;2;1;0;0
568;9;0;8;8;Combined Feedback;3;1;1;1;0;0;0.0;1;0;26.72;12;7;5;546.4285714285714;1344.1428571428573;2;1;0;0
569;9;0;9;9;Combined Feedback;3;1;1;1;0;0;0.0;1;0;37.309000000000005;16;9;7;1335.8888888888887;1324.5555555555554;2;1;0;0
570;9;0;10;10;Combined Feedback;3;1;1;1;0;0;0.0;1;0;31.471000000000004;13;9;4;828.1111111111112;1677.777777777778;2;1;0;0
571;9;0;11;11;Combined Feedback;3;1;1;1;0;0;0.0;1;0;25.218;11;7;4;918.142857142857;1156.0;2;1;0;0
572;9;0;12;12;Combined Feedback;3;1;1;1;0;0;0.0;1;0;37.367;11;9;2;885.7777777777779;2272.8888888888887;2;1;0;0
573;9;0;13;13;Combined Feedback;3;1;1;1;0;0;0.0;1;0;44.769000000000005;19;11;8;1216.6363636363635;1201.8181818181818;2;1;0;0
574;9;0;14;14;Combined Feedback;3;1;1;1;0;0;0.0;1;0;32.787;11;7;4;1901.4285714285718;1647.4285714285713;2;1;0;0
575;9;0;15;15;Combined Feedback;3;1;1;1;0;0;0.0;1;0;29.669;10;8;2;1082.125;1551.25;2;1;0;0
576;9;0;16;16;Combined Feedback;3;1;1;1;0;0;0.0;1;0;33.668;10;7;3;1710.0000000000002;1551.4285714285716;2;1;0;0
577;9;0;17;17;Combined Feedback;3;1;1;1;0;0;0.0;1;0;34.577000000000005;11;8;3;1541.7500000000002;1587.875;2;1;0;0
578;9;0;18;18;Combined Feedback;3;1;1;1;0;0;0.0;1;0;30.783;11;8;3;804.7500000000001;1801.875;2;1;0;0
579;9;0;19;19;Combined Feedback;3;1;1;0;-1;1;0.14285714285714285;1;0;38.748000000000005;17;9;8;685.3333333333335;1891.5555555555557;1;0;0;1
580;9;0;20;20;Combined Feedback;3;1;1;1;0;0;0.0;1;0;33.079;10;7;3;1622.4285714285713;1521.7142857142856;2;1;0;0
581;9;1;21;0;No Feedback;0;0;0;1;0;0;0.0;1;0;33.774;10;7;3;1296.4285714285716;1616.857142857143;2;1;0;0
582;9;1;22;1;No Feedback;0;0;0;1;0;0;0.0;1;0;32.366;12;9;3;897.7777777777778;1612.4444444444446;2;1;0;0
583;9;1;23;2;No Feedback;0;0;0;1;0;0;0.0;1;0;28.344;11;9;2;496.66666666666674;1616.2222222222224;2;1;0;0
584;9;1;24;3;No Feedback;0;0;0;1;0;0;0.0;1;0;56.124;24;10;14;1245.3000000000002;1421.7;2;1;0;0
585;9;1;25;4;No Feedback;0;0;0;1;0;0;0.0;1;0;31.046000000000003;10;7;3;542.4285714285714;1686.857142857143;2;1;0;0
586;9;1;26;5;No Feedback;0;0;0;1;0;0;0.0;1;0;45.184000000000005;14;11;3;653.2727272727274;1634.0909090909092;2;1;0;0
587;9;1;27;6;No Feedback;0;0;0;1;0;0;0.0;1;0;39.165;19;7;12;1073.2857142857142;1323.2857142857142;2;1;0;0
588;9;1;28;7;No Feedback;0;0;0;1;0;0;0.0;1;0;32.080000000000005;11;9;2;991.8888888888888;1907.6666666666665;2;1;0;0
589;9;1;29;8;No Feedback;0;0;0;1;0;0;0.0;1;0;41.136;13;8;5;1531.0;1841.1250000000002;2;1;0;0
590;9;1;30;9;No Feedback;0;0;0;1;0;0;0.0;1;0;34.882000000000005;11;7;4;1533.8571428571427;1641.2857142857144;2;1;0;0
591;9;1;31;10;No Feedback;0;0;0;1;0;0;0.0;1;0;29.692;11;7;4;1105.5714285714287;1485.4285714285716;2;1;0;0
592;9;1;32;11;No Feedback;0;0;0;1;0;0;0.0;1;0;31.888;13;7;6;976.0;1430.2857142857144;2;1;0;0
593;9;1;33;12;No Feedback;0;0;0;1;0;0;0.0;1;0;29.773000000000003;11;7;4;1191.0;1431.142857142857;2;1;0;0
594;9;1;34;13;No Feedback;0;0;0;1;0;0;0.0;1;0;32.156;11;7;4;1268.1428571428573;1741.8571428571427;2;1;0;0
595;9;1;35;14;No Feedback;0;0;0;1;0;0;0.0;1;0;38.596;13;8;5;1339.75;1934.5;2;1;0;0
596;9;1;36;15;No Feedback;0;0;0;1;0;0;0.0;1;0;23.363000000000003;11;7;4;469.42857142857144;1001.5714285714286;2;1;0;0
597;9;1;37;16;No Feedback;0;0;0;1;0;0;0.0;1;0;31.441000000000003;10;7;3;1367.8571428571431;1721.0;2;1;0;0
598;9;1;38;17;No Feedback;0;0;0;1;0;0;0.0;1;0;27.751;12;7;5;1162.142857142857;1459.0;2;1;0;0
599;9;1;39;18;No Feedback;0;0;0;1;0;0;0.0;1;0;33.432;15;9;6;805.0;1615.111111111111;2;1;0;0
600;9;1;40;19;No Feedback;0;0;0;1;0;0;0.0;1;0;26.284;10;7;3;850.1428571428572;1516.857142857143;2;1;0;0
601;9;1;41;20;No Feedback;0;0;0;1;0;0;0.0;1;0;26.253;10;7;3;1020.2857142857142;1278.142857142857;2;1;0;0
602;9;2;42;0;Visual Feedback;2;1;0;1;0;0;0.0;1;0;39.339000000000006;11;8;3;1174.625;2350.625;2;1;0;0
603;9;2;43;1;Visual Feedback;2;1;0;1;0;0;0.0;1;0;32.987;11;7;4;1442.5714285714287;1841.5714285714287;2;1;0;0
604;9;2;44;2;Visual Feedback;2;1;0;1;0;0;0.0;1;0;31.785000000000004;14;9;5;599.8888888888889;1353.0;2;1;0;0
605;9;2;45;3;Visual Feedback;2;1;0;1;0;0;0.0;1;0;32.847;13;7;6;1094.857142857143;1501.857142857143;2;1;0;0
606;9;2;46;4;Visual Feedback;2;1;0;1;0;0;0.0;1;0;26.681;10;7;3;786.857142857143;1428.2857142857142;2;1;0;0
607;9;2;47;5;Visual Feedback;2;1;0;1;0;0;0.0;1;0;29.483;10;8;2;980.6250000000001;1609.875;2;1;0;0
608;9;2;48;6;Visual Feedback;2;1;0;1;0;0;0.0;1;0;25.985000000000003;10;7;3;775.1428571428572;1414.5714285714284;2;1;0;0
609;9;2;49;7;Visual Feedback;2;1;0;1;0;0;0.0;1;0;30.459000000000003;15;7;8;828.5714285714287;1475.4285714285713;2;1;0;0
610;9;2;50;8;Visual Feedback;2;1;0;1;0;0;0.0;1;0;34.989000000000004;15;7;8;643.5714285714286;1558.2857142857144;2;1;0;0
611;9;2;51;9;Visual Feedback;2;1;0;1;0;0;0.0;1;0;35.167;13;8;5;1055.25;1783.2499999999998;2;1;0;0
612;9;2;52;10;Visual Feedback;2;1;0;1;0;0;0.0;1;0;27.450000000000003;13;9;4;539.888888888889;1429.5555555555559;2;1;0;0
613;9;2;53;11;Visual Feedback;2;1;0;1;0;0;0.0;1;0;51.865;32;9;23;946.1111111111111;1635.5555555555554;2;1;0;0
614;9;2;54;12;Visual Feedback;2;1;0;1;0;0;0.0;1;0;27.167;11;7;4;814.2857142857143;1375.857142857143;2;1;0;0
615;9;2;55;13;Visual Feedback;2;1;0;1;0;0;0.0;1;0;51.282;23;8;15;1659.0000000000002;1599.8750000000002;2;1;0;0
616;9;2;56;14;Visual Feedback;2;1;0;1;0;0;0.0;1;0;29.486;12;9;3;860.0;1838.0;2;1;0;0
617;9;2;57;15;Visual Feedback;2;1;0;1;0;0;0.0;1;0;28.751;11;7;4;659.142857142857;1387.1428571428573;2;1;0;0
618;9;2;58;16;Visual Feedback;2;1;0;1;0;0;0.0;1;0;43.502;15;10;5;1058.3;1971.5000000000002;2;1;0;0
619;9;2;59;17;Visual Feedback;2;1;0;1;0;0;0.0;1;0;26.367;11;7;4;749.2857142857143;1195.5714285714284;2;1;0;0
620;9;2;60;18;Visual Feedback;2;1;0;1;0;0;0.0;1;0;39.746;18;10;8;599.2;1540.1999999999998;2;1;0;0
621;9;2;61;19;Visual Feedback;2;1;0;0;-1;1;0.14285714285714285;1;0;29.376;14;6;8;910.3333333333334;1200.8333333333335;1;0;0;1
622;9;2;62;20;Visual Feedback;2;1;0;1;0;0;0.0;1;0;23.967;10;7;3;514.4285714285714;1297.4285714285716;2;1;0;0
623;9;3;63;0;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;35.134;10;7;3;1552.0;1840.857142857143;2;1;0;0
624;9;3;64;1;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;34.095;11;7;4;971.1428571428572;1705.857142857143;2;1;0;0
625;9;3;65;2;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;40.674;20;10;10;461.7;1540.6;2;1;0;0
626;9;3;66;3;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;31.243;11;7;4;1389.4285714285713;1411.4285714285716;2;1;0;0
627;9;3;67;4;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;32.939;15;8;7;694.625;1358.875;2;1;0;0
628;9;3;68;5;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;22.179;10;7;3;632.1428571428571;1237.4285714285716;2;1;0;0
629;9;3;69;6;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;21.138;11;7;4;347.8571428571429;1204.571428571429;2;1;0;0
630;9;3;70;7;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;28.557;11;7;4;964.2857142857143;1344.857142857143;2;1;0;0
631;9;3;71;8;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;21.721;10;7;3;373.71428571428567;1239.5714285714284;2;1;0;0
632;9;3;72;9;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;24.036;12;7;5;520.0000000000001;1353.8571428571427;2;1;0;0
633;9;3;73;10;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;24.688;11;7;4;379.4285714285714;1198.0000000000002;2;1;0;0
634;9;3;74;11;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;29.39;12;8;4;432.37500000000006;2027.3750000000002;2;1;0;0
635;9;3;75;12;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;24.476000000000003;11;8;3;436.875;1476.0;2;1;0;0
636;9;3;76;13;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;26.290000000000003;13;7;6;481.7142857142857;1493.5714285714284;2;1;0;0
637;9;3;77;14;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;29.235000000000003;11;8;3;617.0;1474.75;2;1;0;0
638;9;3;78;15;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;22.165000000000003;11;6;5;399.8333333333333;1191.1666666666667;2;1;0;0
639;9;3;79;16;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;45.499;20;12;8;310.5;1307.8333333333333;2;1;0;0
640;9;3;80;17;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;43.677;17;7;10;1284.0;1326.1428571428573;2;1;0;0
641;9;3;81;18;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;35.938;16;7;9;1279.0000000000002;1719.5714285714287;2;1;0;0
642;9;3;82;19;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;29.003;14;9;5;315.11111111111114;1407.4444444444448;2;1;0;0
643;9;3;83;20;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;29.571;11;8;3;960.625;1948.625;2;1;0;0
652;10;0;0;0;No Feedback;0;0;0;1;0;0;0.0;1;0;36.231;17;7;10;989.1428571428573;1977.7142857142856;2;1;0;0
653;10;0;1;1;No Feedback;0;0;0;1;0;0;0.0;1;0;29.456000000000003;16;7;9;930.1428571428571;1912.8571428571427;2;1;0;0
654;10;0;2;2;No Feedback;0;0;0;1;0;0;0.0;1;0;44.91;24;11;13;492.27272727272737;1463.5454545454545;2;1;0;0
655;10;0;3;3;No Feedback;0;0;0;1;0;0;0.0;1;0;43.620000000000005;34;8;26;631.25;1569.625;2;1;0;0
656;10;0;4;4;No Feedback;0;0;0;1;0;0;0.0;1;0;41.987;37;9;28;203.22222222222226;1563.2222222222226;2;1;0;0
657;10;0;5;5;No Feedback;0;0;0;1;0;0;0.0;1;0;29.346;18;9;9;472.44444444444446;1421.0;2;1;0;0
658;10;0;6;6;No Feedback;0;0;0;1;0;0;0.0;1;0;32.89;22;8;14;633.75;1207.2500000000002;2;1;0;0
659;10;0;7;7;No Feedback;0;0;0;1;0;0;0.0;1;0;42.057;29;11;18;393.54545454545456;1191.8181818181818;2;1;0;0
660;10;0;8;8;No Feedback;0;0;0;1;0;0;0.0;1;0;45.138000000000005;24;8;16;789.25;1724.1250000000002;2;1;0;0
661;10;0;9;9;No Feedback;0;0;0;1;0;0;0.0;1;0;34.275000000000006;22;8;14;723.2500000000001;1395.125;2;1;0;0
662;10;0;10;10;No Feedback;0;0;0;1;0;0;0.0;1;0;22.313;16;7;9;660.5714285714287;1336.285714285714;2;1;0;0
663;10;0;11;11;No Feedback;0;0;0;0;-1;1;0.14285714285714285;0;-1;46.409000000000006;46;9;37;295.33333333333326;1082.2222222222222;0;0;1;0
664;10;0;12;12;No Feedback;0;0;0;1;0;0;0.0;1;0;36.575;30;7;23;464.5714285714285;1332.285714285714;2;1;0;0
665;10;0;13;13;No Feedback;0;0;0;1;0;0;0.0;1;0;46.267;34;11;23;527.0;1905.0000000000002;2;1;0;0
666;10;0;14;14;No Feedback;0;0;0;1;0;0;0.0;1;0;30.949;19;7;12;274.2857142857143;1258.2857142857142;2;1;0;0
667;10;0;15;15;No Feedback;0;0;0;1;0;0;0.0;1;0;47.363;51;8;43;896.7499999999999;1766.75;2;1;0;0
668;10;0;16;16;No Feedback;0;0;0;0;1;1;0.14285714285714285;1;0;29.134;18;11;7;303.63636363636357;1428.0;1;0;0;1
669;10;0;17;17;No Feedback;0;0;0;1;0;0;0.0;1;0;72.683;66;11;55;383.0;1073.6363636363637;2;1;0;0
670;10;0;18;18;No Feedback;0;0;0;1;0;0;0.0;1;0;46.384;34;8;26;1098.6250000000002;1341.25;2;1;0;0
671;10;0;19;19;No Feedback;0;0;0;1;0;0;0.0;1;0;40.255;32;9;23;436.5555555555556;1247.0;2;1;0;0
672;10;0;20;20;No Feedback;0;0;0;1;0;0;0.0;1;0;26.466;18;9;9;574.0000000000001;1381.5555555555557;2;1;0;0
673;10;1;21;0;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;31.713;16;9;7;742.3333333333333;1465.5555555555554;2;1;0;0
674;10;1;22;1;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;45.129000000000005;30;9;21;781.5555555555555;1840.3333333333335;2;1;0;0
675;10;1;23;2;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;29.867;19;8;11;856.0000000000001;1405.0;2;1;0;0
676;10;1;24;3;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;27.972;19;7;12;811.8571428571429;1700.4285714285713;2;1;0;0
677;10;1;25;4;Tactile Feedback;1;0;1;1;0;0;0.0;1;0;23.89;18;7;11;693.5714285714287;1051.857142857143;2;1;0;0
