0;1;2;3
42.37156349206349;38.04459523809525;44.46755952380952;36.77793197278911
47.08906122448979;39.698642857142865;36.26188095238096;35.93454761904761
40.390971428571426;34.35583809523809;30.984136054421754;29.236916666666648
40.85615873015875;35.381166666666665;32.1370952380952;32.46909523809524
