;count;mean;std;min;5%;10%;25%;50%;75%;90%;95%;99%;max;ci95_hi;ci95_lo;iqr;lower_bound;upper_bound;lower_whisker;upper_whisker
0;441.0;0.020732102364755426;0.09255996856187727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.5714285714285714;0.7142857142857143;0.02937103276386397;0.012093171965646882;0.0;0.0;0.0;0.0;0.0
1;441.0;0.03304178814382896;0.11882389084089505;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.2857142857142857;0.7142857142857143;0.8571428571428571;0.04413201795564583;0.021951558332012087;0.0;0.0;0.0;0.0;0.0
2;441.0;0.0093942338840298;0.06208086567686053;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2285714285714318;0.8571428571428571;0.015188448013870117;0.0036000197541894846;0.0;0.0;0.0;0.0;0.0
3;441.0;0.009718172983479106;0.06240361163845185;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.8571428571428571;0.015542510069734613;0.0038938358972236;0.0;0.0;0.0;0.0;0.0
4;1764.0;0.018221574344023325;0.08769165440182823;0.0;;;0.0;0.0;0.0;;;;0.8571428571428571;0.022313851549441974;0.014129297138604674;;;;;
