;count;mean;std;min;5%;10%;25%;50%;75%;90%;95%;99%;max;ci95_hi;ci95_lo;iqr;lower_bound;upper_bound;lower_whisker;upper_whisker
0;441.0;0.009070294784580499;0.6639477642734967;-4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;5.0;0.07103875278344018;-0.05289816321427919;0.0;0.0;0.0;0.0;0.0
1;441.0;0.10884353741496598;0.8564932603408365;-6.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.600000000000023;6.0;0.18878290838011072;0.028904166449821245;0.0;0.0;0.0;0.0;0.0
2;441.0;-0.034013605442176874;0.43820344983903814;-6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.006885383209466682;-0.07491259409382042;0.0;0.0;0.0;0.0;0.0
3;441.0;0.018140589569160998;0.44172923443359075;-2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;6.0;0.05936865144962947;-0.023087472311307474;0.0;0.0;0.0;0.0;0.0
4;1764.0;0.025510204081632654;0.6264414080122154;-6.0;;;0.0;0.0;0.0;;;;6.0;0.05474413645553604;-0.0037237282922707275;;;;;
