0;1;2;3
39.810166666666674;35.62746428571429;40.67494047619049;33.51517006802721
43.13608843537416;37.03096428571432;32.94645238095239;33.22436904761905
36.82204761904761;30.20438095238094;28.242367346938785;27.258321428571442
37.52103174603175;32.0954761904762;29.459488095238086;29.535611111111123
