0;1;2;3
25.849206349206348;19.071428571428573;20.752380952380953;19.80952380952381
24.732142857142858;20.761904761904763;19.30952380952381;18.892857142857142
16.542857142857144;16.11904761904762;15.272108843537415;14.988095238095237
15.793650793650794;16.738095238095237;15.148809523809524;17.108843537414966
